frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.flags
1778267925.545824000,10.19.155.22,10.19.155.241,5000,33572,54,0x0010
1778267925.546596000,10.19.155.22,10.19.155.241,5000,42888,1383,0x0018
1778267925.551271000,10.19.155.241,10.19.155.22,42888,5000,84,0x0018
1778267925.551273000,10.19.155.241,10.19.155.22,42888,5000,60,0x0011
1778267925.551274000,10.19.155.241,10.19.155.22,24177,5000,66,0x0002
1778267925.551417000,10.19.155.22,10.19.155.241,5000,24177,66,0x0012
1778267925.551809000,10.19.155.241,10.19.155.22,24177,5000,60,0x0010
1778267925.551957000,10.19.155.22,10.19.155.241,5000,42888,54,0x0011
1778267925.552387000,10.19.155.241,10.19.155.22,42888,5000,60,0x0010
1778267925.552388000,10.19.155.241,10.19.155.22,24177,5000,1787,0x0018
1778267925.552416000,10.19.155.22,10.19.155.241,5000,24177,54,0x0010
1778267925.552698000,10.19.155.22,10.19.155.241,5000,33572,1383,0x0018
1778267925.553879000,10.19.155.241,10.19.155.22,33572,5000,84,0x0018
1778267925.553880000,10.19.155.241,10.19.155.22,33572,5000,60,0x0011
1778267925.554320000,10.19.155.22,10.19.155.241,5000,33572,54,0x0011
1778267925.554341000,10.19.155.241,10.19.155.22,64657,5000,66,0x0002
1778267925.554661000,10.19.155.22,10.19.155.241,5000,64657,66,0x0012
1778267925.554758000,10.19.155.241,10.19.155.22,33572,5000,60,0x0010
1778267925.555009000,10.19.155.241,10.19.155.22,64657,5000,60,0x0010
1778267925.555349000,10.19.155.241,10.19.155.22,64657,5000,1755,0x0018
1778267925.555361000,10.19.155.22,10.19.155.241,5000,64657,54,0x0010
1778267925.556171000,10.19.155.22,10.19.155.241,5000,24177,2501,0x0018
1778267925.556872000,10.19.155.241,10.19.155.22,24177,5000,60,0x0010
1778267925.557375000,10.19.155.241,10.19.155.22,24177,5000,134,0x0018
1778267925.557378000,10.19.155.241,10.19.155.22,24177,5000,622,0x0018
1778267925.557880000,10.19.155.22,10.19.155.241,5000,24177,309,0x0018
1778267925.561142000,10.19.155.22,10.19.155.241,5000,64657,2501,0x0018
1778267925.561688000,10.19.155.241,10.19.155.22,64657,5000,60,0x0010
1778267925.562315000,10.19.155.241,10.19.155.22,64657,5000,134,0x0018
1778267925.562805000,10.19.155.241,10.19.155.22,64657,5000,660,0x0018
1778267925.562844000,10.19.155.22,10.19.155.241,5000,64657,309,0x0018
1778267925.571178000,10.19.155.22,10.19.155.241,5000,24177,727,0x0019
1778267925.572012000,10.19.155.241,10.19.155.22,24177,5000,60,0x0010
1778267925.573093000,10.19.155.241,10.19.155.22,24177,5000,60,0x0011
1778267925.573136000,10.19.155.22,10.19.155.241,5000,24177,54,0x0010
1778267925.576246000,10.19.155.22,10.19.155.241,5000,64657,833,0x0019
1778267925.576684000,10.19.155.241,10.19.155.22,64657,5000,60,0x0010
1778267925.578507000,10.19.155.241,10.19.155.22,64657,5000,60,0x0011
1778267925.578562000,10.19.155.22,10.19.155.241,5000,64657,54,0x0010
1778267928.543924000,10.19.155.241,10.19.155.22,60004,5000,66,0x0002
1778267928.543961000,10.19.155.22,10.19.155.241,5000,60004,66,0x0012
1778267928.544934000,10.19.155.241,10.19.155.22,37864,5000,66,0x0002
1778267928.544935000,10.19.155.241,10.19.155.22,60004,5000,60,0x0010
1778267928.544936000,10.19.155.241,10.19.155.22,60004,5000,2058,0x0018
1778267928.544967000,10.19.155.22,10.19.155.241,5000,37864,66,0x0012
1778267928.545251000,10.19.155.22,10.19.155.241,5000,60004,54,0x0010
1778267928.546112000,10.19.155.241,10.19.155.22,37864,5000,60,0x0010
1778267928.546114000,10.19.155.241,10.19.155.22,37864,5000,2058,0x0018
1778267928.546162000,10.19.155.22,10.19.155.241,5000,37864,54,0x0010
1778267928.546466000,10.19.155.22,10.19.155.241,5000,60004,1383,0x0018
1778267928.548072000,10.19.155.241,10.19.155.22,60004,5000,84,0x0018
1778267928.548074000,10.19.155.241,10.19.155.22,60004,5000,60,0x0011
1778267928.548639000,10.19.155.22,10.19.155.241,5000,60004,54,0x0011
1778267928.548817000,10.19.155.241,10.19.155.22,1810,5000,66,0x0002
1778267928.548959000,10.19.155.22,10.19.155.241,5000,1810,66,0x0012
1778267928.549352000,10.19.155.241,10.19.155.22,60004,5000,60,0x0010
1778267928.549353000,10.19.155.241,10.19.155.22,1810,5000,60,0x0010
1778267928.550213000,10.19.155.241,10.19.155.22,1810,5000,1787,0x0018
1778267928.550253000,10.19.155.22,10.19.155.241,5000,1810,54,0x0010
1778267928.550858000,10.19.155.22,10.19.155.241,5000,37864,1383,0x0018
1778267928.551957000,10.19.155.241,10.19.155.22,37864,5000,84,0x0018
1778267928.551959000,10.19.155.241,10.19.155.22,37864,5000,60,0x0011
1778267928.552421000,10.19.155.22,10.19.155.241,5000,37864,54,0x0011
1778267928.553132000,10.19.155.241,10.19.155.22,37864,5000,60,0x0010
1778267928.553133000,10.19.155.241,10.19.155.22,1279,5000,66,0x0002
1778267928.553183000,10.19.155.22,10.19.155.241,5000,1279,66,0x0012
1778267928.554052000,10.19.155.241,10.19.155.22,1279,5000,60,0x0010
1778267928.554054000,10.19.155.241,10.19.155.22,1279,5000,1819,0x0018
1778267928.554102000,10.19.155.22,10.19.155.241,5000,1279,54,0x0010
1778267928.554322000,10.19.155.22,10.19.155.241,5000,1810,2501,0x0018
1778267928.555249000,10.19.155.241,10.19.155.22,1810,5000,60,0x0010
1778267928.555250000,10.19.155.241,10.19.155.22,1810,5000,134,0x0018
1778267928.555251000,10.19.155.241,10.19.155.22,1810,5000,622,0x0018
1778267928.555582000,10.19.155.22,10.19.155.241,5000,1810,309,0x0018
1778267928.558837000,10.19.155.22,10.19.155.241,5000,1279,2501,0x0018
1778267928.559852000,10.19.155.241,10.19.155.22,1279,5000,60,0x0010
1778267928.560410000,10.19.155.241,10.19.155.22,1279,5000,134,0x0018
1778267928.560411000,10.19.155.241,10.19.155.22,1279,5000,660,0x0018
1778267928.560742000,10.19.155.22,10.19.155.241,5000,1279,309,0x0018
1778267928.572368000,10.19.155.22,10.19.155.241,5000,1810,727,0x0019
1778267928.572802000,10.19.155.22,10.19.155.241,5000,1279,833,0x0019
1778267928.572875000,10.19.155.241,10.19.155.22,1810,5000,60,0x0010
1778267928.573346000,10.19.155.241,10.19.155.22,1279,5000,60,0x0010
1778267928.575802000,10.19.155.241,10.19.155.22,1810,5000,60,0x0011
1778267928.575842000,10.19.155.22,10.19.155.241,5000,1810,54,0x0010
1778267928.578175000,10.19.155.241,10.19.155.22,1279,5000,60,0x0011
1778267928.578197000,10.19.155.22,10.19.155.241,5000,1279,54,0x0010
1778267930.617252000,10.19.155.241,10.19.155.22,57629,5000,66,0x0002
1778267930.617303000,10.19.155.22,10.19.155.241,5000,57629,66,0x0012
1778267930.618428000,10.19.155.241,10.19.155.22,57629,5000,60,0x0010
1778267930.618429000,10.19.155.241,10.19.155.22,57629,5000,2058,0x0018
1778267930.618555000,10.19.155.22,10.19.155.241,5000,57629,54,0x0010
1778267930.619289000,10.19.155.22,10.19.155.241,5000,57629,1383,0x0018
1778267930.620165000,10.19.155.241,10.19.155.22,57629,5000,84,0x0018
1778267930.620166000,10.19.155.241,10.19.155.22,57629,5000,60,0x0011
1778267930.620464000,10.19.155.22,10.19.155.241,5000,57629,54,0x0011
1778267930.621038000,10.19.155.241,10.19.155.22,57629,5000,60,0x0010
1778267930.621039000,10.19.155.241,10.19.155.22,48519,5000,66,0x0002
1778267930.621083000,10.19.155.22,10.19.155.241,5000,48519,66,0x0012
1778267930.622151000,10.19.155.241,10.19.155.22,48519,5000,60,0x0010
1778267930.622153000,10.19.155.241,10.19.155.22,48519,5000,2090,0x0018
1778267930.622282000,10.19.155.22,10.19.155.241,5000,48519,54,0x0010
1778267930.623111000,10.19.155.22,10.19.155.241,5000,48519,1383,0x0018
1778267930.624109000,10.19.155.241,10.19.155.22,48519,5000,134,0x0018
1778267930.624474000,10.19.155.22,10.19.155.241,5000,48519,309,0x0018
1778267930.625255000,10.19.155.241,10.19.155.22,48519,5000,768,0x0018
1778267930.625256000,10.19.155.241,10.19.155.22,48519,5000,60,0x0010
1778267930.631419000,10.19.155.22,10.19.155.241,5000,48519,242,0x0018
1778267930.631900000,10.19.155.241,10.19.155.22,48519,5000,60,0x0010
1778267930.631924000,10.19.155.22,10.19.155.241,5000,48519,120,0x0018
1778267930.632741000,10.19.155.241,10.19.155.22,48519,5000,60,0x0011
1778267930.633076000,10.19.155.22,10.19.155.241,5000,48519,78,0x0018
1778267930.633545000,10.19.155.22,10.19.155.241,5000,48519,54,0x0011
1778267930.633599000,10.19.155.241,10.19.155.22,48519,5000,60,0x0014
1778267931.543007000,10.19.155.241,10.19.155.22,52140,5000,66,0x0002
1778267931.543055000,10.19.155.22,10.19.155.241,5000,52140,66,0x0012
1778267931.544190000,10.19.155.241,10.19.155.22,42905,5000,66,0x0002
1778267931.544192000,10.19.155.241,10.19.155.22,52140,5000,60,0x0010
1778267931.544192000,10.19.155.241,10.19.155.22,52140,5000,2026,0x0018
1778267931.544222000,10.19.155.22,10.19.155.241,5000,42905,66,0x0012
1778267931.544481000,10.19.155.22,10.19.155.241,5000,52140,54,0x0010
1778267931.545084000,10.19.155.241,10.19.155.22,42905,5000,60,0x0010
1778267931.545085000,10.19.155.241,10.19.155.22,42905,5000,1851,0x0018
1778267931.545120000,10.19.155.22,10.19.155.241,5000,42905,54,0x0010
1778267931.545221000,10.19.155.22,10.19.155.241,5000,52140,1383,0x0018
1778267931.546097000,10.19.155.241,10.19.155.22,52140,5000,84,0x0018
1778267931.546097000,10.19.155.241,10.19.155.22,52140,5000,60,0x0011
1778267931.546501000,10.19.155.22,10.19.155.241,5000,52140,54,0x0011
1778267931.547204000,10.19.155.241,10.19.155.22,7742,5000,66,0x0002
1778267931.547205000,10.19.155.241,10.19.155.22,52140,5000,60,0x0010
1778267931.547247000,10.19.155.22,10.19.155.241,5000,7742,66,0x0012
1778267931.548235000,10.19.155.241,10.19.155.22,7742,5000,60,0x0010
1778267931.548236000,10.19.155.241,10.19.155.22,7742,5000,1851,0x0018
1778267931.548285000,10.19.155.22,10.19.155.241,5000,7742,54,0x0010
1778267931.548505000,10.19.155.22,10.19.155.241,5000,42905,2501,0x0018
1778267931.549147000,10.19.155.241,10.19.155.22,42905,5000,60,0x0010
1778267931.549558000,10.19.155.241,10.19.155.22,42905,5000,84,0x0018
1778267931.549559000,10.19.155.241,10.19.155.22,42905,5000,60,0x0011
1778267931.549842000,10.19.155.22,10.19.155.241,5000,42905,54,0x0011
1778267931.550239000,10.19.155.241,10.19.155.22,20573,5000,66,0x0002
1778267931.550240000,10.19.155.241,10.19.155.22,42905,5000,60,0x0010
1778267931.550264000,10.19.155.22,10.19.155.241,5000,20573,66,0x0012
1778267931.551222000,10.19.155.241,10.19.155.22,20573,5000,60,0x0010
1778267931.551224000,10.19.155.241,10.19.155.22,20573,5000,1819,0x0018
1778267931.551289000,10.19.155.22,10.19.155.241,5000,20573,54,0x0010
1778267931.551656000,10.19.155.22,10.19.155.241,5000,7742,2501,0x0018
1778267931.552308000,10.19.155.241,10.19.155.22,7742,5000,60,0x0010
1778267931.552780000,10.19.155.241,10.19.155.22,7742,5000,134,0x0018
1778267931.552781000,10.19.155.241,10.19.155.22,7742,5000,622,0x0018
1778267931.553225000,10.19.155.22,10.19.155.241,5000,7742,309,0x0018
1778267931.558619000,10.19.155.22,10.19.155.241,5000,20573,2501,0x0018
1778267931.559590000,10.19.155.241,10.19.155.22,20573,5000,60,0x0010
1778267931.559592000,10.19.155.241,10.19.155.22,20573,5000,134,0x0018
1778267931.559906000,10.19.155.22,10.19.155.241,5000,20573,309,0x0018
1778267931.560085000,10.19.155.241,10.19.155.22,20573,5000,660,0x0018
1778267931.573469000,10.19.155.22,10.19.155.241,5000,7742,727,0x0019
1778267931.573997000,10.19.155.241,10.19.155.22,7742,5000,60,0x0010
1778267931.574731000,10.19.155.241,10.19.155.22,7742,5000,60,0x0011
1778267931.574759000,10.19.155.22,10.19.155.241,5000,7742,54,0x0010
1778267931.576311000,10.19.155.22,10.19.155.241,5000,20573,833,0x0019
1778267931.577001000,10.19.155.241,10.19.155.22,20573,5000,60,0x0010
1778267931.577650000,10.19.155.241,10.19.155.22,20573,5000,60,0x0011
1778267931.577840000,10.19.155.22,10.19.155.241,5000,20573,54,0x0010
1778267934.546191000,10.19.155.241,10.19.155.22,33517,5000,66,0x0002
1778267934.546241000,10.19.155.22,10.19.155.241,5000,33517,66,0x0012
1778267934.547549000,10.19.155.241,10.19.155.22,15213,5000,66,0x0002
1778267934.547551000,10.19.155.241,10.19.155.22,33517,5000,60,0x0010
1778267934.547552000,10.19.155.241,10.19.155.22,33517,5000,2058,0x0018
1778267934.547585000,10.19.155.22,10.19.155.241,5000,15213,66,0x0012
1778267934.547841000,10.19.155.22,10.19.155.241,5000,33517,54,0x0010
1778267934.548613000,10.19.155.241,10.19.155.22,15213,5000,60,0x0010
1778267934.548615000,10.19.155.241,10.19.155.22,15213,5000,2090,0x0018
1778267934.548660000,10.19.155.22,10.19.155.241,5000,15213,54,0x0010
1778267934.549292000,10.19.155.22,10.19.155.241,5000,33517,1383,0x0018
1778267934.550484000,10.19.155.241,10.19.155.22,33517,5000,84,0x0018
1778267934.550486000,10.19.155.241,10.19.155.22,33517,5000,60,0x0011
1778267934.550819000,10.19.155.22,10.19.155.241,5000,33517,54,0x0011
1778267934.551289000,10.19.155.241,10.19.155.22,33517,5000,60,0x0010
1778267934.551291000,10.19.155.241,10.19.155.22,5227,5000,66,0x0002
1778267934.551323000,10.19.155.22,10.19.155.241,5000,5227,66,0x0012
1778267934.552335000,10.19.155.241,10.19.155.22,5227,5000,60,0x0010
1778267934.552338000,10.19.155.241,10.19.155.22,5227,5000,1755,0x0018
1778267934.552409000,10.19.155.22,10.19.155.241,5000,5227,54,0x0010
1778267934.553288000,10.19.155.22,10.19.155.241,5000,15213,1383,0x0018
1778267934.554569000,10.19.155.241,10.19.155.22,15213,5000,84,0x0018
1778267934.554570000,10.19.155.241,10.19.155.22,15213,5000,60,0x0011
1778267934.555063000,10.19.155.22,10.19.155.241,5000,15213,54,0x0011
1778267934.555584000,10.19.155.241,10.19.155.22,50476,5000,66,0x0002
1778267934.555585000,10.19.155.241,10.19.155.22,15213,5000,60,0x0010
1778267934.555612000,10.19.155.22,10.19.155.241,5000,50476,66,0x0012
1778267934.556524000,10.19.155.241,10.19.155.22,50476,5000,60,0x0010
1778267934.556525000,10.19.155.241,10.19.155.22,50476,5000,1851,0x0018
1778267934.556558000,10.19.155.22,10.19.155.241,5000,50476,54,0x0010
1778267934.557783000,10.19.155.22,10.19.155.241,5000,5227,2501,0x0018
1778267934.558884000,10.19.155.241,10.19.155.22,5227,5000,60,0x0010
1778267934.559332000,10.19.155.241,10.19.155.22,5227,5000,134,0x0018
1778267934.559332000,10.19.155.241,10.19.155.22,5227,5000,622,0x0018
1778267934.559543000,10.19.155.22,10.19.155.241,5000,5227,309,0x0018
1778267934.566586000,10.19.155.22,10.19.155.241,5000,50476,2501,0x0018
1778267934.568245000,10.19.155.241,10.19.155.22,50476,5000,60,0x0010
1778267934.568246000,10.19.155.241,10.19.155.22,50476,5000,134,0x0018
1778267934.568821000,10.19.155.241,10.19.155.22,50476,5000,660,0x0018
1778267934.569539000,10.19.155.22,10.19.155.241,5000,50476,309,0x0018
1778267934.575942000,10.19.155.22,10.19.155.241,5000,5227,727,0x0019
1778267934.576999000,10.19.155.241,10.19.155.22,5227,5000,60,0x0010
1778267934.577568000,10.19.155.241,10.19.155.22,5227,5000,60,0x0011
1778267934.577620000,10.19.155.22,10.19.155.241,5000,5227,54,0x0010
1778267934.584960000,10.19.155.22,10.19.155.241,5000,50476,833,0x0019
1778267934.586158000,10.19.155.241,10.19.155.22,50476,5000,60,0x0010
1778267934.594038000,10.19.155.241,10.19.155.22,50476,5000,60,0x0011
1778267934.594119000,10.19.155.22,10.19.155.241,5000,50476,54,0x0010
1778267937.547832000,10.19.155.241,10.19.155.22,33669,5000,66,0x0002
1778267937.547834000,10.19.155.241,10.19.155.22,40563,5000,66,0x0002
1778267937.547864000,10.19.155.22,10.19.155.241,5000,33669,66,0x0012
1778267937.548082000,10.19.155.22,10.19.155.241,5000,40563,66,0x0012
1778267937.548774000,10.19.155.241,10.19.155.22,33669,5000,60,0x0010
1778267937.548775000,10.19.155.241,10.19.155.22,40563,5000,60,0x0010
1778267937.548776000,10.19.155.241,10.19.155.22,33669,5000,2026,0x0018
1778267937.548818000,10.19.155.22,10.19.155.241,5000,33669,54,0x0010
1778267937.549490000,10.19.155.22,10.19.155.241,5000,33669,1383,0x0018
1778267937.549943000,10.19.155.241,10.19.155.22,40563,5000,2026,0x0018
1778267937.549954000,10.19.155.22,10.19.155.241,5000,40563,54,0x0010
1778267937.550456000,10.19.155.241,10.19.155.22,33669,5000,84,0x0018
1778267937.550456000,10.19.155.241,10.19.155.22,33669,5000,60,0x0011
1778267937.550681000,10.19.155.22,10.19.155.241,5000,33669,54,0x0011
1778267937.551141000,10.19.155.241,10.19.155.22,33669,5000,60,0x0010
1778267937.551142000,10.19.155.241,10.19.155.22,2089,5000,66,0x0002
1778267937.551166000,10.19.155.22,10.19.155.241,5000,2089,66,0x0012
1778267937.552190000,10.19.155.241,10.19.155.22,2089,5000,60,0x0010
1778267937.552192000,10.19.155.241,10.19.155.22,2089,5000,1787,0x0018
1778267937.552229000,10.19.155.22,10.19.155.241,5000,2089,54,0x0010
1778267937.552528000,10.19.155.22,10.19.155.241,5000,40563,1383,0x0018
1778267937.553667000,10.19.155.241,10.19.155.22,40563,5000,84,0x0018
1778267937.553668000,10.19.155.241,10.19.155.22,40563,5000,60,0x0011
1778267937.553938000,10.19.155.22,10.19.155.241,5000,40563,54,0x0011
1778267937.554434000,10.19.155.241,10.19.155.22,40563,5000,60,0x0010
1778267937.555979000,10.19.155.22,10.19.155.241,5000,2089,2501,0x0018
1778267937.557136000,10.19.155.241,10.19.155.22,43272,5000,66,0x0002
1778267937.557137000,10.19.155.241,10.19.155.22,2089,5000,60,0x0010
1778267937.557166000,10.19.155.22,10.19.155.241,5000,43272,66,0x0012
1778267937.558385000,10.19.155.241,10.19.155.22,43272,5000,60,0x0010
1778267937.558386000,10.19.155.241,10.19.155.22,2089,5000,134,0x0018
1778267937.560018000,10.19.155.241,10.19.155.22,43272,5000,1851,0x0018
1778267937.560019000,10.19.155.241,10.19.155.22,2089,5000,622,0x0018
1778267937.560033000,10.19.155.22,10.19.155.241,5000,43272,54,0x0010
1778267937.560433000,10.19.155.22,10.19.155.241,5000,2089,309,0x0018
1778267937.565832000,10.19.155.22,10.19.155.241,5000,43272,2501,0x0018
1778267937.566506000,10.19.155.241,10.19.155.22,43272,5000,60,0x0010
1778267937.567036000,10.19.155.241,10.19.155.22,43272,5000,134,0x0018
1778267937.567036000,10.19.155.241,10.19.155.22,43272,5000,660,0x0018
1778267937.567270000,10.19.155.22,10.19.155.241,5000,43272,309,0x0018
1778267937.575430000,10.19.155.22,10.19.155.241,5000,2089,727,0x0019
1778267937.576059000,10.19.155.241,10.19.155.22,2089,5000,60,0x0010
1778267937.576650000,10.19.155.241,10.19.155.22,2089,5000,60,0x0011
1778267937.576675000,10.19.155.22,10.19.155.241,5000,2089,54,0x0010
1778267937.585079000,10.19.155.22,10.19.155.241,5000,43272,833,0x0019
1778267937.585783000,10.19.155.241,10.19.155.22,43272,5000,60,0x0010
1778267937.586352000,10.19.155.241,10.19.155.22,43272,5000,60,0x0011
1778267937.586384000,10.19.155.22,10.19.155.241,5000,43272,54,0x0010
1778267940.549472000,10.19.155.241,10.19.155.22,33091,5000,66,0x0002
1778267940.549473000,10.19.155.241,10.19.155.22,62148,5000,66,0x0002
1778267940.549504000,10.19.155.22,10.19.155.241,5000,33091,66,0x0012
1778267940.549755000,10.19.155.22,10.19.155.241,5000,62148,66,0x0012
1778267940.550506000,10.19.155.241,10.19.155.22,33091,5000,60,0x0010
1778267940.550507000,10.19.155.241,10.19.155.22,62148,5000,60,0x0010
1778267940.550507000,10.19.155.241,10.19.155.22,33091,5000,2058,0x0018
1778267940.550508000,10.19.155.241,10.19.155.22,62148,5000,2026,0x0018
1778267940.550555000,10.19.155.22,10.19.155.241,5000,33091,54,0x0010
1778267940.550642000,10.19.155.22,10.19.155.241,5000,62148,54,0x0010
1778267940.551401000,10.19.155.22,10.19.155.241,5000,33091,1383,0x0018
1778267940.552321000,10.19.155.241,10.19.155.22,33091,5000,84,0x0018
1778267940.552322000,10.19.155.241,10.19.155.22,33091,5000,60,0x0011
1778267940.552521000,10.19.155.22,10.19.155.241,5000,33091,54,0x0011
1778267940.553178000,10.19.155.241,10.19.155.22,33091,5000,60,0x0010
1778267940.553180000,10.19.155.241,10.19.155.22,1875,5000,66,0x0002
1778267940.553202000,10.19.155.22,10.19.155.241,5000,1875,66,0x0012
1778267940.554029000,10.19.155.241,10.19.155.22,1875,5000,60,0x0010
1778267940.554030000,10.19.155.241,10.19.155.22,1875,5000,1851,0x0018
1778267940.554066000,10.19.155.22,10.19.155.241,5000,1875,54,0x0010
1778267940.554526000,10.19.155.22,10.19.155.241,5000,62148,1383,0x0018
1778267940.558065000,10.19.155.241,10.19.155.22,62148,5000,84,0x0018
1778267940.558066000,10.19.155.241,10.19.155.22,62148,5000,60,0x0011
1778267940.558382000,10.19.155.22,10.19.155.241,5000,62148,54,0x0011
1778267940.558770000,10.19.155.241,10.19.155.22,63686,5000,66,0x0002
1778267940.558771000,10.19.155.241,10.19.155.22,62148,5000,60,0x0010
1778267940.558791000,10.19.155.22,10.19.155.241,5000,63686,66,0x0012
1778267940.559212000,10.19.155.241,10.19.155.22,63686,5000,60,0x0010
1778267940.559602000,10.19.155.241,10.19.155.22,63686,5000,1787,0x0018
1778267940.559611000,10.19.155.22,10.19.155.241,5000,63686,54,0x0010
1778267940.561085000,10.19.155.22,10.19.155.241,5000,1875,2501,0x0018
1778267940.561773000,10.19.155.241,10.19.155.22,1875,5000,60,0x0010
1778267940.561774000,10.19.155.241,10.19.155.22,1875,5000,134,0x0018
1778267940.562275000,10.19.155.241,10.19.155.22,1875,5000,622,0x0018
1778267940.562905000,10.19.155.22,10.19.155.241,5000,1875,309,0x0018
1778267940.572311000,10.19.155.22,10.19.155.241,5000,63686,2501,0x0018
1778267940.574249000,10.19.155.241,10.19.155.22,63686,5000,60,0x0010
1778267940.574250000,10.19.155.241,10.19.155.22,63686,5000,134,0x0018
1778267940.574251000,10.19.155.241,10.19.155.22,63686,5000,660,0x0018
1778267940.574601000,10.19.155.22,10.19.155.241,5000,63686,309,0x0018
1778267940.579849000,10.19.155.22,10.19.155.241,5000,1875,727,0x0019
1778267940.580339000,10.19.155.241,10.19.155.22,1875,5000,60,0x0010
1778267940.581189000,10.19.155.241,10.19.155.22,1875,5000,60,0x0011
1778267940.581229000,10.19.155.22,10.19.155.241,5000,1875,54,0x0010
1778267940.590947000,10.19.155.22,10.19.155.241,5000,63686,833,0x0019
1778267940.592084000,10.19.155.241,10.19.155.22,63686,5000,60,0x0010
1778267940.592086000,10.19.155.241,10.19.155.22,63686,5000,60,0x0011
1778267940.592164000,10.19.155.22,10.19.155.241,5000,63686,54,0x0010
1778267943.550421000,10.19.155.241,10.19.155.22,14833,5000,66,0x0002
1778267943.550423000,10.19.155.241,10.19.155.22,42900,5000,66,0x0002
1778267943.550453000,10.19.155.22,10.19.155.241,5000,14833,66,0x0012
1778267943.550636000,10.19.155.22,10.19.155.241,5000,42900,66,0x0012
1778267943.551281000,10.19.155.241,10.19.155.22,14833,5000,60,0x0010
1778267943.551283000,10.19.155.241,10.19.155.22,42900,5000,60,0x0010
1778267943.551283000,10.19.155.241,10.19.155.22,14833,5000,2026,0x0018
1778267943.551326000,10.19.155.22,10.19.155.241,5000,14833,54,0x0010
1778267943.552030000,10.19.155.22,10.19.155.241,5000,14833,1383,0x0018
1778267943.552458000,10.19.155.241,10.19.155.22,42900,5000,2090,0x0018
1778267943.552470000,10.19.155.22,10.19.155.241,5000,42900,54,0x0010
1778267943.552955000,10.19.155.241,10.19.155.22,14833,5000,84,0x0018
1778267943.552957000,10.19.155.241,10.19.155.22,14833,5000,60,0x0011
1778267943.553148000,10.19.155.22,10.19.155.241,5000,14833,54,0x0011
1778267943.553493000,10.19.155.241,10.19.155.22,14833,5000,60,0x0010
1778267943.554036000,10.19.155.241,10.19.155.22,32891,5000,66,0x0002
1778267943.554062000,10.19.155.22,10.19.155.241,5000,32891,66,0x0012
1778267943.554895000,10.19.155.241,10.19.155.22,32891,5000,60,0x0010
1778267943.554897000,10.19.155.241,10.19.155.22,32891,5000,1819,0x0018
1778267943.554931000,10.19.155.22,10.19.155.241,5000,32891,54,0x0010
1778267943.555521000,10.19.155.22,10.19.155.241,5000,42900,1383,0x0018
1778267943.556222000,10.19.155.241,10.19.155.22,42900,5000,84,0x0018
1778267943.556223000,10.19.155.241,10.19.155.22,42900,5000,60,0x0011
1778267943.556434000,10.19.155.22,10.19.155.241,5000,42900,54,0x0011
1778267943.556877000,10.19.155.241,10.19.155.22,42900,5000,60,0x0010
1778267943.558566000,10.19.155.22,10.19.155.241,5000,32891,2501,0x0018
1778267943.559146000,10.19.155.241,10.19.155.22,31386,5000,66,0x0002
1778267943.559146000,10.19.155.241,10.19.155.22,32891,5000,60,0x0010
1778267943.559182000,10.19.155.22,10.19.155.241,5000,31386,66,0x0012
1778267943.560875000,10.19.155.241,10.19.155.22,32891,5000,134,0x0018
1778267943.560875000,10.19.155.241,10.19.155.22,31386,5000,60,0x0010
1778267943.560876000,10.19.155.241,10.19.155.22,31386,5000,1851,0x0018
1778267943.560876000,10.19.155.241,10.19.155.22,32891,5000,622,0x0018
1778267943.560932000,10.19.155.22,10.19.155.241,5000,31386,54,0x0010
1778267943.561280000,10.19.155.22,10.19.155.241,5000,32891,309,0x0018
1778267943.566284000,10.19.155.22,10.19.155.241,5000,31386,2501,0x0018
1778267943.567928000,10.19.155.241,10.19.155.22,31386,5000,60,0x0010
1778267943.567929000,10.19.155.241,10.19.155.22,31386,5000,134,0x0018
1778267943.568224000,10.19.155.22,10.19.155.241,5000,31386,309,0x0018
1778267943.568575000,10.19.155.241,10.19.155.22,31386,5000,660,0x0018
1778267943.576413000,10.19.155.22,10.19.155.241,5000,32891,727,0x0019
1778267943.576943000,10.19.155.241,10.19.155.22,32891,5000,60,0x0010
1778267943.577511000,10.19.155.241,10.19.155.22,32891,5000,60,0x0011
1778267943.577538000,10.19.155.22,10.19.155.241,5000,32891,54,0x0010
1778267943.581889000,10.19.155.22,10.19.155.241,5000,31386,833,0x0019
1778267943.582773000,10.19.155.241,10.19.155.22,31386,5000,60,0x0010
1778267943.583389000,10.19.155.241,10.19.155.22,31386,5000,60,0x0011
1778267943.583424000,10.19.155.22,10.19.155.241,5000,31386,54,0x0010
1778267946.551564000,10.19.155.241,10.19.155.22,6192,5000,66,0x0002
1778267946.551610000,10.19.155.22,10.19.155.241,5000,6192,66,0x0012
1778267946.552692000,10.19.155.241,10.19.155.22,65225,5000,66,0x0002
1778267946.552692000,10.19.155.241,10.19.155.22,6192,5000,60,0x0010
1778267946.552694000,10.19.155.241,10.19.155.22,6192,5000,2058,0x0018
1778267946.552719000,10.19.155.22,10.19.155.241,5000,65225,66,0x0012
1778267946.552947000,10.19.155.22,10.19.155.241,5000,6192,54,0x0010
1778267946.553741000,10.19.155.241,10.19.155.22,65225,5000,60,0x0010
1778267946.553743000,10.19.155.241,10.19.155.22,65225,5000,2122,0x0018
1778267946.553786000,10.19.155.22,10.19.155.241,5000,65225,54,0x0010
